Unique.ID,Transect distance,Run distance,direction,DateTimeStart,Duration,Decection,s1,s2,s3,s4,velocity,distance1,distance2,distance3,distance4,name,value
RM-30-8,10,20,1,2022-10-26T14:40:55Z,9,1,6,NA,NA,NA,2.2222222222222223,13.333333333333334,NA,NA,NA,D1,2022-10-26T14:41:01Z
RM-30-8,10,20,2,2022-10-26T14:41:55Z,9,1,4,NA,NA,NA,2.2222222222222223,11.11111111111111,NA,NA,NA,D1,2022-10-26T14:41:59Z
RM-30-8,10,20,1,2022-10-26T14:42:25Z,9,1,2,4,NA,NA,2.2222222222222223,4.444444444444445,8.88888888888889,NA,NA,D1,2022-10-26T14:42:27Z
RM-30-8,10,20,1,2022-10-26T14:42:25Z,9,1,2,4,NA,NA,2.2222222222222223,4.444444444444445,8.88888888888889,NA,NA,D2,2022-10-26T14:42:29Z
RM-30-8,10,20,2,2022-10-26T14:42:45Z,9,1,4,NA,NA,NA,2.2222222222222223,11.11111111111111,NA,NA,NA,D1,2022-10-26T14:42:49Z
RM-30-8,12,20,1,2022-10-26T14:43:04Z,10,1,4,6,NA,NA,2,8,12,NA,NA,D1,2022-10-26T14:43:08Z
RM-30-8,12,20,1,2022-10-26T14:43:04Z,10,1,4,6,NA,NA,2,8,12,NA,NA,D2,2022-10-26T14:43:10Z
RM-30-8,12,20,2,2022-10-26T14:43:27Z,10,1,4,NA,NA,NA,2,12,NA,NA,NA,D1,2022-10-26T14:43:31Z
RM-30-8,12,20,1,2022-10-26T14:43:46Z,10,1,1,6,NA,NA,2,2,12,NA,NA,D1,2022-10-26T14:43:47Z
RM-30-8,12,20,1,2022-10-26T14:43:46Z,10,1,1,6,NA,NA,2,2,12,NA,NA,D2,2022-10-26T14:43:52Z
RM-30-8,12,20,2,2022-10-26T14:44:06Z,10,1,5,9,NA,NA,2,10,2,NA,NA,D1,2022-10-26T14:44:11Z
RM-30-8,12,20,2,2022-10-26T14:44:06Z,10,1,5,9,NA,NA,2,10,2,NA,NA,D2,2022-10-26T14:44:15Z
RM-30-8,12,20,1,2022-10-26T14:44:29Z,10,1,6,8,NA,NA,2,12,16,NA,NA,D1,2022-10-26T14:44:35Z
RM-30-8,12,20,1,2022-10-26T14:44:29Z,10,1,6,8,NA,NA,2,12,16,NA,NA,D2,2022-10-26T14:44:37Z
RM-30-8,12,20,2,2022-10-26T14:44:52Z,10,1,6,8,NA,NA,2,8,4,NA,NA,D1,2022-10-26T14:44:58Z
RM-30-8,12,20,2,2022-10-26T14:44:52Z,10,1,6,8,NA,NA,2,8,4,NA,NA,D2,2022-10-26T14:45:00Z
RM-30-8,15,20,1,2022-10-26T14:45:12Z,10,1,3,6,NA,NA,2,6,12,NA,NA,D1,2022-10-26T14:45:15Z
RM-30-8,15,20,1,2022-10-26T14:45:12Z,10,1,3,6,NA,NA,2,6,12,NA,NA,D2,2022-10-26T14:45:18Z
RM-30-8,15,20,2,2022-10-26T14:45:33Z,10,1,5,8,NA,NA,2,10,4,NA,NA,D1,2022-10-26T14:45:38Z
RM-30-8,15,20,2,2022-10-26T14:45:33Z,10,1,5,8,NA,NA,2,10,4,NA,NA,D2,2022-10-26T14:45:41Z
RM-30-8,15,20,1,2022-10-26T14:45:55Z,11,1,4,6,NA,NA,1.8181818181818181,7.2727272727272725,10.909090909090908,NA,NA,D1,2022-10-26T14:45:59Z
RM-30-8,15,20,1,2022-10-26T14:45:55Z,11,1,4,6,NA,NA,1.8181818181818181,7.2727272727272725,10.909090909090908,NA,NA,D2,2022-10-26T14:46:01Z
RM-30-8,15,20,2,2022-10-26T14:46:22Z,11,1,4,7,NA,NA,1.8181818181818181,12.727272727272727,7.272727272727273,NA,NA,D1,2022-10-26T14:46:26Z
RM-30-8,15,20,2,2022-10-26T14:46:22Z,11,1,4,7,NA,NA,1.8181818181818181,12.727272727272727,7.272727272727273,NA,NA,D2,2022-10-26T14:46:29Z
RM-30-8,15,20,1,2022-10-26T14:46:47Z,11,1,2,5,7,9,1.8181818181818181,3.6363636363636362,9.09090909090909,12.727272727272727,16.363636363636363,D1,2022-10-26T14:46:49Z
RM-30-8,15,20,1,2022-10-26T14:46:47Z,11,1,2,5,7,9,1.8181818181818181,3.6363636363636362,9.09090909090909,12.727272727272727,16.363636363636363,D2,2022-10-26T14:46:52Z
RM-30-8,15,20,1,2022-10-26T14:46:47Z,11,1,2,5,7,9,1.8181818181818181,3.6363636363636362,9.09090909090909,12.727272727272727,16.363636363636363,D3,2022-10-26T14:46:54Z
RM-30-8,15,20,1,2022-10-26T14:46:47Z,11,1,2,5,7,9,1.8181818181818181,3.6363636363636362,9.09090909090909,12.727272727272727,16.363636363636363,D4,2022-10-26T14:46:56Z
RM-30-8,20,20,1,2022-10-26T14:47:32Z,11,1,5,9,NA,NA,1.8181818181818181,9.09090909090909,16.363636363636363,NA,NA,D1,2022-10-26T14:47:37Z
RM-30-8,20,20,1,2022-10-26T14:47:32Z,11,1,5,9,NA,NA,1.8181818181818181,9.09090909090909,16.363636363636363,NA,NA,D2,2022-10-26T14:47:41Z
RM-30-8,20,20,2,2022-10-26T14:47:58Z,12,1,2,4,NA,NA,1.6666666666666667,16.666666666666668,13.333333333333332,NA,NA,D1,2022-10-26T14:48:00Z
RM-30-8,20,20,2,2022-10-26T14:47:58Z,12,1,2,4,NA,NA,1.6666666666666667,16.666666666666668,13.333333333333332,NA,NA,D2,2022-10-26T14:48:02Z
RM-30-8,20,20,1,2022-10-26T14:48:14Z,12,1,5,NA,NA,NA,1.6666666666666667,8.333333333333334,NA,NA,NA,D1,2022-10-26T14:48:19Z
RM-30-8,20,20,2,2022-10-26T14:48:42Z,12,1,4,8,NA,NA,1.6666666666666667,13.333333333333332,6.666666666666666,NA,NA,D1,2022-10-26T14:48:46Z
RM-30-8,20,20,2,2022-10-26T14:48:42Z,12,1,4,8,NA,NA,1.6666666666666667,13.333333333333332,6.666666666666666,NA,NA,D2,2022-10-26T14:48:50Z
RM-4-1,3,20,1,2022-10-27T12:15:14Z,9,1,5,NA,NA,NA,2.2222222222222223,11.11111111111111,NA,NA,NA,D1,2022-10-27T12:15:19Z
RM-4-1,3,20,2,2022-10-27T12:15:34Z,10,1,6,NA,NA,NA,2,8,NA,NA,NA,D1,2022-10-27T12:15:40Z
RM-4-1,5,20,1,2022-10-27T12:17:39Z,11,1,7,NA,NA,NA,1.8181818181818181,12.727272727272727,NA,NA,NA,D1,2022-10-27T12:17:46Z
RM-4-4,3,20,1,2022-10-27T14:46:57Z,10,1,5,NA,NA,NA,2,10,NA,NA,NA,D1,2022-10-27T14:47:02Z
RM-4-4,3,20,1,2022-10-27T14:47:49Z,11,1,8,NA,NA,NA,1.8181818181818181,14.545454545454545,NA,NA,NA,D1,2022-10-27T14:47:57Z
RM-4-4,3,20,2,2022-10-27T14:48:10Z,12,1,7,NA,NA,NA,1.6666666666666667,8.333333333333332,NA,NA,NA,D1,2022-10-27T14:48:17Z
RM-4-4,3,20,1,2022-10-27T14:48:33Z,11,1,6,NA,NA,NA,1.8181818181818181,10.909090909090908,NA,NA,NA,D1,2022-10-27T14:48:39Z
RM-4-4,3,20,2,2022-10-27T14:48:54Z,11,1,5,NA,NA,NA,1.8181818181818181,10.90909090909091,NA,NA,NA,D1,2022-10-27T14:48:59Z
RM-4-4,5,20,1,2022-10-27T14:49:27Z,13,1,7,NA,NA,NA,1.5384615384615385,10.76923076923077,NA,NA,NA,D1,2022-10-27T14:49:34Z
RM-4-4,5,20,2,2022-10-27T14:49:55Z,14,1,7,NA,NA,NA,1.4285714285714286,10,NA,NA,NA,D1,2022-10-27T14:50:02Z
RM-4-4,5,20,1,2022-10-27T14:50:16Z,14,1,5,9,NA,NA,1.4285714285714286,7.142857142857143,12.857142857142858,NA,NA,D1,2022-10-27T14:50:21Z
RM-4-4,5,20,1,2022-10-27T14:50:16Z,14,1,5,9,NA,NA,1.4285714285714286,7.142857142857143,12.857142857142858,NA,NA,D2,2022-10-27T14:50:25Z
RM-4-4,5,20,2,2022-10-27T14:50:45Z,13,1,8,NA,NA,NA,1.5384615384615385,7.692307692307692,NA,NA,NA,D1,2022-10-27T14:50:53Z
RM-4-4,5,20,1,2022-10-27T14:51:09Z,15,1,7,NA,NA,NA,1.3333333333333333,9.333333333333332,NA,NA,NA,D1,2022-10-27T14:51:16Z
RM-4-4,5,20,2,2022-10-27T15:01:35Z,13,1,8,NA,NA,NA,1.5384615384615385,7.692307692307692,NA,NA,NA,D1,2022-10-27T15:01:43Z
RM-4-4,10,20,1,2022-10-27T14:52:03Z,10,1,5,7,NA,NA,2,10,14,NA,NA,D1,2022-10-27T14:52:08Z
RM-4-4,10,20,1,2022-10-27T14:52:03Z,10,1,5,7,NA,NA,2,10,14,NA,NA,D2,2022-10-27T14:52:10Z
RM-4-4,10,20,2,2022-10-27T14:52:21Z,10,1,5,7,NA,NA,2,10,6,NA,NA,D1,2022-10-27T14:52:26Z
RM-4-4,10,20,2,2022-10-27T14:52:21Z,10,1,5,7,NA,NA,2,10,6,NA,NA,D2,2022-10-27T14:52:28Z
RM-4-4,10,20,1,2022-10-27T14:52:43Z,10,1,6,NA,NA,NA,2,12,NA,NA,NA,D1,2022-10-27T14:52:49Z
RM-4-4,10,20,2,2022-10-27T14:53:02Z,10,1,5,7,NA,NA,2,10,6,NA,NA,D1,2022-10-27T14:53:07Z
RM-4-4,10,20,2,2022-10-27T14:53:02Z,10,1,5,7,NA,NA,2,10,6,NA,NA,D2,2022-10-27T14:53:09Z
RM-4-4,10,20,1,2022-10-27T14:53:25Z,10,1,5,NA,NA,NA,2,10,NA,NA,NA,D1,2022-10-27T14:53:30Z
RM-4-4,10,20,2,2022-10-27T14:53:43Z,10,1,5,7,NA,NA,2,10,6,NA,NA,D1,2022-10-27T14:53:48Z
RM-4-4,10,20,2,2022-10-27T14:53:43Z,10,1,5,7,NA,NA,2,10,6,NA,NA,D2,2022-10-27T14:53:50Z
RM-4-4,12,20,1,2022-10-27T14:54:09Z,10,1,5,8,NA,NA,2,10,16,NA,NA,D1,2022-10-27T14:54:14Z
RM-4-4,12,20,1,2022-10-27T14:54:09Z,10,1,5,8,NA,NA,2,10,16,NA,NA,D2,2022-10-27T14:54:17Z
RM-4-4,12,20,2,2022-10-27T14:54:31Z,10,1,3,5,NA,NA,2,14,10,NA,NA,D1,2022-10-27T14:54:34Z
RM-4-4,12,20,2,2022-10-27T14:54:31Z,10,1,3,5,NA,NA,2,14,10,NA,NA,D2,2022-10-27T14:54:36Z
RM-4-4,12,20,1,2022-10-27T14:54:51Z,10,1,5,NA,NA,NA,2,10,NA,NA,NA,D1,2022-10-27T14:54:56Z
RM-4-4,12,20,2,2022-10-27T14:55:07Z,10,1,5,8,NA,NA,2,10,4,NA,NA,D1,2022-10-27T14:55:12Z
RM-4-4,12,20,2,2022-10-27T14:55:07Z,10,1,5,8,NA,NA,2,10,4,NA,NA,D2,2022-10-27T14:55:15Z
RM-4-4,12,20,1,2022-10-27T14:55:31Z,9,1,6,8,NA,NA,2.2222222222222223,13.333333333333334,17.77777777777778,NA,NA,D1,2022-10-27T14:55:37Z
RM-4-4,12,20,1,2022-10-27T14:55:31Z,9,1,6,8,NA,NA,2.2222222222222223,13.333333333333334,17.77777777777778,NA,NA,D2,2022-10-27T14:55:39Z
RM-4-4,12,20,2,2022-10-27T14:55:50Z,10,1,5,7,NA,NA,2,10,6,NA,NA,D1,2022-10-27T14:55:55Z
RM-4-4,12,20,2,2022-10-27T14:55:50Z,10,1,5,7,NA,NA,2,10,6,NA,NA,D2,2022-10-27T14:55:57Z
RM-4-4,15,20,1,2022-10-27T14:56:13Z,10,1,5,7,10,NA,2,10,14,20,NA,D1,2022-10-27T14:56:18Z
RM-4-4,15,20,1,2022-10-27T14:56:13Z,10,1,5,7,10,NA,2,10,14,20,NA,D2,2022-10-27T14:56:20Z
RM-4-4,15,20,1,2022-10-27T14:56:13Z,10,1,5,7,10,NA,2,10,14,20,NA,D3,2022-10-27T14:56:23Z
RM-4-4,15,20,2,2022-10-27T14:56:33Z,10,1,4,8,NA,NA,2,12,4,NA,NA,D1,2022-10-27T14:56:37Z
RM-4-4,15,20,2,2022-10-27T14:56:33Z,10,1,4,8,NA,NA,2,12,4,NA,NA,D2,2022-10-27T14:56:41Z
RM-4-4,15,20,1,2022-10-27T14:56:51Z,10,1,5,7,9,NA,2,10,14,18,NA,D1,2022-10-27T14:56:56Z
RM-4-4,15,20,1,2022-10-27T14:56:51Z,10,1,5,7,9,NA,2,10,14,18,NA,D2,2022-10-27T14:56:58Z
RM-4-4,15,20,1,2022-10-27T14:56:51Z,10,1,5,7,9,NA,2,10,14,18,NA,D3,2022-10-27T14:57:00Z
RM-4-4,15,20,2,2022-10-27T14:57:12Z,10,1,3,5,7,NA,2,14,10,6,NA,D1,2022-10-27T14:57:15Z
RM-4-4,15,20,2,2022-10-27T14:57:12Z,10,1,3,5,7,NA,2,14,10,6,NA,D2,2022-10-27T14:57:17Z
RM-4-4,15,20,2,2022-10-27T14:57:12Z,10,1,3,5,7,NA,2,14,10,6,NA,D3,2022-10-27T14:57:19Z
RM-4-4,15,20,1,2022-10-27T14:57:38Z,10,1,5,8,NA,NA,2,10,16,NA,NA,D1,2022-10-27T14:57:43Z
RM-4-4,15,20,1,2022-10-27T14:57:38Z,10,1,5,8,NA,NA,2,10,16,NA,NA,D2,2022-10-27T14:57:46Z
RM-4-4,15,20,2,2022-10-27T14:57:56Z,10,1,6,9,NA,NA,2,8,2,NA,NA,D1,2022-10-27T14:58:02Z
RM-4-4,15,20,2,2022-10-27T14:57:56Z,10,1,6,9,NA,NA,2,8,2,NA,NA,D2,2022-10-27T14:58:05Z
RM-4-4,20,20,1,2022-10-27T14:58:22Z,11,1,3,NA,NA,NA,1.8181818181818181,5.454545454545454,NA,NA,NA,D1,2022-10-27T14:58:25Z
RM-4-4,20,20,2,2022-10-27T14:58:46Z,12,1,7,9,NA,NA,1.6666666666666667,8.333333333333332,5,NA,NA,D1,2022-10-27T14:58:53Z
RM-4-4,20,20,2,2022-10-27T14:58:46Z,12,1,7,9,NA,NA,1.6666666666666667,8.333333333333332,5,NA,NA,D2,2022-10-27T14:58:55Z
RM-4-4,20,20,1,2022-10-27T14:59:08Z,12,1,6,8,11,NA,1.6666666666666667,10,13.333333333333334,18.333333333333336,NA,D1,2022-10-27T14:59:14Z
RM-4-4,20,20,1,2022-10-27T14:59:08Z,12,1,6,8,11,NA,1.6666666666666667,10,13.333333333333334,18.333333333333336,NA,D2,2022-10-27T14:59:16Z
RM-4-4,20,20,1,2022-10-27T14:59:08Z,12,1,6,8,11,NA,1.6666666666666667,10,13.333333333333334,18.333333333333336,NA,D3,2022-10-27T14:59:19Z
RM-4-4,20,20,2,2022-10-27T14:59:29Z,12,1,2,6,9,NA,1.6666666666666667,16.666666666666668,10,5,NA,D1,2022-10-27T14:59:31Z
RM-4-4,20,20,2,2022-10-27T14:59:29Z,12,1,2,6,9,NA,1.6666666666666667,16.666666666666668,10,5,NA,D2,2022-10-27T14:59:35Z
RM-4-4,20,20,2,2022-10-27T14:59:29Z,12,1,2,6,9,NA,1.6666666666666667,16.666666666666668,10,5,NA,D3,2022-10-27T14:59:38Z
RM-4-4,20,20,1,2022-10-27T14:59:50Z,12,1,6,8,NA,NA,1.6666666666666667,10,13.333333333333334,NA,NA,D1,2022-10-27T14:59:56Z
RM-4-4,20,20,1,2022-10-27T14:59:50Z,12,1,6,8,NA,NA,1.6666666666666667,10,13.333333333333334,NA,NA,D2,2022-10-27T14:59:58Z
RM-4-4,20,20,2,2022-10-27T15:00:16Z,12,1,5,8,NA,NA,1.6666666666666667,11.666666666666666,6.666666666666666,NA,NA,D1,2022-10-27T15:00:21Z
RM-4-4,20,20,2,2022-10-27T15:00:16Z,12,1,5,8,NA,NA,1.6666666666666667,11.666666666666666,6.666666666666666,NA,NA,D2,2022-10-27T15:00:24Z
RM-14-3,3,20,1,2022-10-28T12:33:00Z,9,1,6,NA,NA,NA,2.2222222222222223,13.333333333333334,NA,NA,NA,D1,2022-10-28T12:33:06Z
RM-14-3,3,20,2,2022-10-28T12:33:18Z,10,1,6,NA,NA,NA,2,8,NA,NA,NA,D1,2022-10-28T12:33:24Z
RM-14-3,3,20,1,2022-10-28T12:33:38Z,11,1,5,NA,NA,NA,1.8181818181818181,9.09090909090909,NA,NA,NA,D1,2022-10-28T12:33:43Z
RM-14-3,3,20,2,2022-10-28T12:33:58Z,10,1,6,NA,NA,NA,2,8,NA,NA,NA,D1,2022-10-28T12:34:04Z
RM-14-3,3,20,1,2022-10-28T12:34:21Z,11,1,5,NA,NA,NA,1.8181818181818181,9.09090909090909,NA,NA,NA,D1,2022-10-28T12:34:26Z
RM-14-3,3,20,2,2022-10-28T12:34:40Z,10,1,6,NA,NA,NA,2,8,NA,NA,NA,D1,2022-10-28T12:34:46Z
RM-14-3,5,20,1,2022-10-28T12:35:09Z,10,1,4,NA,NA,NA,2,8,NA,NA,NA,D1,2022-10-28T12:35:13Z
RM-14-3,5,20,2,2022-10-28T12:35:34Z,10,1,5,NA,NA,NA,2,10,NA,NA,NA,D1,2022-10-28T12:35:39Z
RM-14-3,5,20,1,2022-10-28T12:35:57Z,10,1,5,NA,NA,NA,2,10,NA,NA,NA,D1,2022-10-28T12:36:02Z
RM-14-3,5,20,2,2022-10-28T12:36:21Z,10,1,5,NA,NA,NA,2,10,NA,NA,NA,D1,2022-10-28T12:36:26Z
RM-14-3,5,20,1,2022-10-28T12:36:40Z,9,1,5,NA,NA,NA,2.2222222222222223,11.11111111111111,NA,NA,NA,D1,2022-10-28T12:36:45Z
RM-14-3,5,20,2,2022-10-28T12:36:59Z,10,1,5,NA,NA,NA,2,10,NA,NA,NA,D1,2022-10-28T12:37:04Z
RM-14-3,10,20,1,2022-10-28T12:37:48Z,11,1,5,8,NA,NA,1.8181818181818181,9.09090909090909,14.545454545454545,NA,NA,D1,2022-10-28T12:37:53Z
RM-14-3,10,20,1,2022-10-28T12:37:48Z,11,1,5,8,NA,NA,1.8181818181818181,9.09090909090909,14.545454545454545,NA,NA,D2,2022-10-28T12:37:56Z
RM-14-3,10,20,2,2022-10-28T12:38:08Z,12,1,6,9,NA,NA,1.6666666666666667,10,5,NA,NA,D1,2022-10-28T12:38:14Z
RM-14-3,10,20,2,2022-10-28T12:38:08Z,12,1,6,9,NA,NA,1.6666666666666667,10,5,NA,NA,D2,2022-10-28T12:38:17Z
RM-14-3,10,20,1,2022-10-28T12:38:32Z,10,1,5,8,NA,NA,2,10,16,NA,NA,D1,2022-10-28T12:38:37Z
RM-14-3,10,20,1,2022-10-28T12:38:32Z,10,1,5,8,NA,NA,2,10,16,NA,NA,D2,2022-10-28T12:38:40Z
RM-14-3,10,20,2,2022-10-28T12:38:53Z,11,1,5,8,NA,NA,1.8181818181818181,10.90909090909091,5.454545454545455,NA,NA,D1,2022-10-28T12:38:58Z
RM-14-3,10,20,2,2022-10-28T12:38:53Z,11,1,5,8,NA,NA,1.8181818181818181,10.90909090909091,5.454545454545455,NA,NA,D2,2022-10-28T12:39:01Z
RM-14-3,10,20,1,2022-10-28T12:39:15Z,11,1,4,7,NA,NA,1.8181818181818181,7.2727272727272725,12.727272727272727,NA,NA,D1,2022-10-28T12:39:19Z
RM-14-3,10,20,1,2022-10-28T12:39:15Z,11,1,4,7,NA,NA,1.8181818181818181,7.2727272727272725,12.727272727272727,NA,NA,D2,2022-10-28T12:39:22Z
RM-14-3,10,20,2,2022-10-28T12:39:37Z,11,1,5,8,NA,NA,1.8181818181818181,10.90909090909091,5.454545454545455,NA,NA,D1,2022-10-28T12:39:42Z
RM-14-3,10,20,2,2022-10-28T12:39:37Z,11,1,5,8,NA,NA,1.8181818181818181,10.90909090909091,5.454545454545455,NA,NA,D2,2022-10-28T12:39:45Z
RM-14-3,12,20,1,2022-10-28T12:40:06Z,11,1,5,7,NA,NA,1.8181818181818181,9.09090909090909,12.727272727272727,NA,NA,D1,2022-10-28T12:40:11Z
RM-14-3,12,20,1,2022-10-28T12:40:06Z,11,1,5,7,NA,NA,1.8181818181818181,9.09090909090909,12.727272727272727,NA,NA,D2,2022-10-28T12:40:13Z
RM-14-3,12,20,2,2022-10-28T12:40:26Z,12,1,5,8,NA,NA,1.6666666666666667,11.666666666666666,6.666666666666666,NA,NA,D1,2022-10-28T12:40:31Z
RM-14-3,12,20,2,2022-10-28T12:40:26Z,12,1,5,8,NA,NA,1.6666666666666667,11.666666666666666,6.666666666666666,NA,NA,D2,2022-10-28T12:40:34Z
RM-14-3,12,20,2,2022-10-28T12:41:10Z,12,1,5,8,10,NA,1.6666666666666667,11.666666666666666,6.666666666666666,3.333333333333332,NA,D1,2022-10-28T12:41:15Z
RM-14-3,12,20,2,2022-10-28T12:41:10Z,12,1,5,8,10,NA,1.6666666666666667,11.666666666666666,6.666666666666666,3.333333333333332,NA,D2,2022-10-28T12:41:18Z
RM-14-3,12,20,2,2022-10-28T12:41:10Z,12,1,5,8,10,NA,1.6666666666666667,11.666666666666666,6.666666666666666,3.333333333333332,NA,D3,2022-10-28T12:41:20Z
RM-14-3,12,20,1,2022-10-28T12:41:34Z,11,1,6,8,NA,NA,1.8181818181818181,10.909090909090908,14.545454545454545,NA,NA,D1,2022-10-28T12:41:40Z
RM-14-3,12,20,1,2022-10-28T12:41:34Z,11,1,6,8,NA,NA,1.8181818181818181,10.909090909090908,14.545454545454545,NA,NA,D2,2022-10-28T12:41:42Z
RM-14-3,12,20,2,2022-10-28T12:41:58Z,12,1,4,7,9,NA,1.6666666666666667,13.333333333333332,8.333333333333332,5,NA,D1,2022-10-28T12:42:02Z
RM-14-3,12,20,2,2022-10-28T12:41:58Z,12,1,4,7,9,NA,1.6666666666666667,13.333333333333332,8.333333333333332,5,NA,D2,2022-10-28T12:42:05Z
RM-14-3,12,20,2,2022-10-28T12:41:58Z,12,1,4,7,9,NA,1.6666666666666667,13.333333333333332,8.333333333333332,5,NA,D3,2022-10-28T12:42:07Z
RM-14-3,15,20,2,2022-10-28T12:42:51Z,11,1,4,7,NA,NA,1.8181818181818181,12.727272727272727,7.272727272727273,NA,NA,D1,2022-10-28T12:42:55Z
RM-14-3,15,20,2,2022-10-28T12:42:51Z,11,1,4,7,NA,NA,1.8181818181818181,12.727272727272727,7.272727272727273,NA,NA,D2,2022-10-28T12:42:58Z
RM-14-3,15,20,1,2022-10-28T12:44:00Z,11,1,5,8,NA,NA,1.8181818181818181,9.09090909090909,14.545454545454545,NA,NA,D1,2022-10-28T12:44:05Z
RM-14-3,15,20,1,2022-10-28T12:44:00Z,11,1,5,8,NA,NA,1.8181818181818181,9.09090909090909,14.545454545454545,NA,NA,D2,2022-10-28T12:44:08Z
RM-14-2,3,20,2,2022-10-28T13:26:06Z,11,1,7,NA,NA,NA,1.8181818181818181,7.272727272727273,NA,NA,NA,D1,2022-10-28T13:26:13Z
RM-14-2,3,20,1,2022-10-28T13:26:26Z,11,1,6,NA,NA,NA,1.8181818181818181,10.909090909090908,NA,NA,NA,D1,2022-10-28T13:26:32Z
RM-14-2,3,20,2,2022-10-28T13:26:48Z,11,1,5,NA,NA,NA,1.8181818181818181,10.90909090909091,NA,NA,NA,D1,2022-10-28T13:26:53Z
